fecha,titulo,autor,categoria,enlace
2023-02-26,FOTOS: Populares abarrotan coliseo de Trujillo Alto para celebrar su asamblea general,No autor,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/fotogalerias/fotos-populares-abarrotan-coliseo-de-trujillo-alto-para-celebrar-su-asamblea-general/
2023-02-26,Identifican a los hombres asesinados en negocio en Mayagüez,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/identifican-a-los-hombres-asesinados-en-negocio-en-mayaguez/
2023-02-26,Seguidores del PPD abarrotan el coliseo de Trujillo Alto para celebrar su asamblea general,Osman Pérez Méndez,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/seguidores-del-ppd-abarrotan-el-coliseo-de-trujillo-alto-para-celebrar-su-asamblea-general/
2023-02-26,Terremoto de 6.2 sacude  Papúa Nueva Guinea,Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/terremoto-de-62-sacude-papua-nueva-guinea/
2023-02-26,Perro muerde a niño de 10 años,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/perro-muerde-a-nino-de-10-anos/
2023-02-26,Tiroteo en funeral de Minnesota deja dos muertos y tres heridos,The Associated Press,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/tiroteo-en-funeral-de-minnesota-deja-dos-muertos-y-tres-heridos/
2023-02-26,El rapero Kodak Black está bajo orden de detención por drogas,Agencia EFE,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/el-rapero-kodak-black-esta-bajo-orden-de-detencion-por-drogas/
2023-02-26,Jesús Manuel Ortiz confía en la renovación del PPD,Osman Pérez Méndez,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/jesus-manuel-ortiz-confia-en-la-renovacion-del-ppd/
2023-02-26,Avería deja sin agua a partes de Bayamón,Primera Hora,Puerto-Rico,http://www.primerahora.com/noticias/puerto-rico/notas/averia-deja-sin-agua-a-partes-de-bayamon/
2023-02-26,Arrestan a hombre por tener bolsitas de cocaína en el bolsillo,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/arrestan-a-hombre-por-tener-bolsitas-de-cocaina-en-el-bolsillo/
2023-02-26,Joven motociclista muere frente a restaurante en Guaynabo,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/joven-motociclista-muere-frente-a-restaurante-en-guaynabo/
2023-02-26,Tiroteo registrado al mediodía deja tres heridos en Cidra,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/tiroteo-registrado-al-mediodia-deja-tres-heridos-en-cidra/
2023-02-26,Asignan $1.6 millones para revitalizar varios parques indígenas ,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/asignan-16-millones-para-revitalizar-varios-parques-indigenas/
2023-02-26,Tormenta invernal azota a California con más ventiscas y nieve,Primera Hora,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/tormenta-invernal-azota-a-california-con-mas-ventiscas-y-nieve/
2023-02-26,Hombre sobrevive en el mar 24 días consumiendo ketchup y ahora Heinz quiere hacerle tremendo regalo,Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/hombre-sobrevive-en-el-mar-24-dias-consumiendo-ketchup-y-ahora-heinz-quiere-hacerle-tremendo-regalo/
2023-02-26,Al menos 40 migrantes mueren tras naufragio en costa de Italia ,Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/al-menos-40-migrantes-mueren-tras-naufragio-en-costa-de-italia/
2023-02-26,Detienen a cuatro jóvenes por poseer drogas y un arma,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/detienen-a-cuatro-jovenes-por-poseer-drogas-y-un-arma/
2023-02-26,Acusan a hombre de agredir a su pareja frente a un menor,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/acusan-a-hombre-de-agredir-a-su-pareja-frente-a-un-menor/
2023-02-26,Inician entrega de baterías portátiles a pacientes en San Juan ,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/inician-entrega-de-baterias-portatiles-a-pacientes-en-san-juan/
2023-02-26,Arrestan a cuatro personas por asesinar y descuartizar a famosa modelo en Hong Kong,Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/arrestan-a-cuatro-personas-por-asesinar-y-descuartizar-a-famosa-modelo-en-hong-kong/
2023-02-26,Atacan a tiros a una mujer y a un hombre en Utuado,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/atacan-a-tiros-a-una-mujer-y-a-un-hombre-en-utuado/
2023-02-26,Pagarán deuda de más de 18 años a empleados civiles de la  Policía de Puerto Rico ,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/pagaran-deuda-de-mas-de-18-anos-a-empleados-civiles-de-la-policia-de-puerto-rico/
2023-02-26,Muere peatón atropellado en Cidra por un conductor que huyó de la escena,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/muere-peaton-atropellado-en-cidra-por-un-conductor-que-huyo-de-la-escena/
2023-02-26,Resuelven crimen ocurrido hace más de 50 años gracias al ADN hallado en un cigarrillo ,El Comercio / GDA,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/resuelven-crimen-ocurrido-hace-mas-de-50-anos-gracias-al-adn-hallado-en-un-cigarrillo/
2023-02-26,Arrojan bloques de cemento a ventanas de restaurante en Coamo,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/arrojan-bloques-de-cemento-a-ventanas-de-restaurante-en-coamo/
2023-02-26,"Roban más de $2,000 de casa en Bayamón",Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/roban-mas-de-2000-de-casa-en-bayamon/
2023-02-26,Acusan a dos hombres por robar mercancía de Home Depot,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/acusan-a-dos-hombres-por-robar-mercancia-de-home-depot/
2023-02-26,Llamado de unidad en asamblea general del PPD,Osman Pérez Méndez,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/llamado-de-unidad-en-asamblea-general-del-ppd/
2023-02-26,¿Qué es la “teoría de la sonrisa” con la que joven asegura ser Madeleine McCann? ,El Universal / GDA,Mundo,http://www.primerahora.com/noticias/mundo/notas/que-es-la-teoria-de-la-sonrisa-con-la-que-joven-asegura-ser-madeleine-mccann/
2023-02-25,Paseo lineal en Piñones llevará el nombre de Roberto Clemente,Agencia EFE,Puerto-Rico,http://www.primerahora.com/noticias/puerto-rico/notas/paseo-lineal-en-pinones-llevara-el-nombre-de-roberto-clemente/
2023-02-25,Muere turista de 30 años en hotel del Condado,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/muere-turista-de-30-anos-en-hotel-del-condado/
2023-02-25,Se llevan los carritos de golf de una construcción en Dorado,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/se-llevan-los-carritos-de-golf-de-una-construccion-en-dorado/
2023-02-25,VIDEO: Mujer muestra cómo está su casa después de 1 año de huir de la guerra en Ucrania,El Tiempo / GDA,Mundo,http://www.primerahora.com/noticias/mundo/notas/video-mujer-muestra-como-esta-su-casa-despues-de-1-ano-de-huir-de-la-guerra-en-ucrania/
2023-02-25,Estudiante en Florida deja inconsciente a asistente de maestros que le quitó consola de videojuegos,Primera Hora,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/estudiante-en-florida-deja-inconsciente-a-asistente-de-maestros-que-le-quito-consola-de-videojuegos/
2023-02-25,Defensa de Félix Verdejo tendrá tiempo adicional para analizar la voluminosa suma de evidencia,Carlos González,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/defensa-de-felix-verdejo-tendra-tiempo-adicional-para-analizar-la-voluminosa-suma-de-evidencia/
2023-02-25,"El Salvador traslada a 2,000 pandilleros a nueva prisión ",Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/el-salvador-traslada-a-2000-pandilleros-a-nueva-prision/
2023-02-25,Sale del hospital el representante Jesús Santa,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/sale-del-hospital-el-representante-jesus-santa/
2023-02-25,Nuevo terremoto de magnitud 5.3 causa pánico en Turquía,Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/nuevo-terremoto-de-magnitud-53-causa-panico-en-turquia/
2023-02-25,Hacienda ha desembolsado $383 millones en reintegros,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/hacienda-ha-desembolsado-383-millones-en-reintegros/
2023-02-25,Hombre con máscara hiere de bala a dos hombres en Caguas,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/hombre-con-mascara-hiere-de-bala-a-dos-hombres-en-caguas/
2023-02-25,Sila María Calderón endosa públicamente al alcalde de Villalba para presidir el PPD,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/sila-maria-calderon-endosa-publicamente-al-alcalde-de-villalba-para-presidir-el-ppd/
2023-02-25,En condición de cuidado joven que incrustó una valla de metal en su auto,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/en-condicion-de-cuidado-joven-que-incrusto-una-valla-de-metal-en-su-auto/
2023-02-25,PNP se prepara con un “ejército de abogados” para las elecciones del 2024,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/pnp-se-prepara-con-un-ejercito-de-abogados-para-las-elecciones-del-2024/
2023-02-25,2017 y 2020 fueron los años más mortíferos en Puerto Rico en las últimas tres décadas ,Agencia EFE,Puerto-Rico,http://www.primerahora.com/noticias/puerto-rico/notas/2017-y-2020-fueron-los-anos-mas-mortiferos-en-puerto-rico-en-las-ultimas-tres-decadas/
2023-02-25,Juramenta el nuevo presidente de la Universidad Albizu,Primera Hora,Puerto-Rico,http://www.primerahora.com/noticias/puerto-rico/notas/juramenta-el-nuevo-presidente-de-la-universidad-albizu/
2023-02-25,Niño de cuatro años cae desde un segundo piso,Primera Hora,Policia-Tribunales,http://www.primerahora.com/noticias/policia-tribunales/notas/nino-de-cuatro-anos-cae-desde-un-segundo-piso/
2023-02-24,Legislador asegura que reina la desinformación en cambio de clasificación y retribución del gobierno,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/legislador-asegura-que-reina-la-desinformacion-en-cambio-de-clasificacion-y-retribucion-del-gobierno/
2023-02-24,Jill Biden asegura que Joe está preparado para la reelección,The Associated Press,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/jill-biden-asegura-que-joe-esta-preparado-para-la-reeleccion/
2023-02-24,"Florida ejecuta hombre condenado por dos asesinatos, uno de ellos cometido cuando era menor",Agencia EFE,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/florida-ejecuta-hombre-condenado-por-dos-asesinatos-uno-de-ellos-cometido-cuando-era-menor/
2023-02-24,Estados Unidos amplía sanciones contra gobierno y empresas de Rusia,Agencia EFE,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/estados-unidos-amplia-sanciones-contra-gobierno-y-empresas-de-rusia/
2023-02-24,Tormentas invernales causan más caos en Estados Unidos,The Associated Press,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/tormentas-invernales-causan-mas-caos-en-estados-unidos/
2023-02-24,Revelan desgarradora llamada al 9-1-1 mientras caimán atacaba anciana en Florida,Primera Hora,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/revelan-desgarradora-llamada-al-9-1-1-mientras-caiman-atacaba-anciana-en-florida/
2023-02-24,Miden fuerzas candidatos populares en la asamblea de este domingo en Trujillo Alto,Nydia Bauzá,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/miden-fuerzas-candidatos-populares-en-la-asamblea-de-este-domingo-en-trujillo-alto/
2023-02-24,China pide cese de hostilidades entre Rusia y Ucrania,The Associated Press,Mundo,http://www.primerahora.com/noticias/mundo/notas/china-pide-cese-de-hostilidades-entre-rusia-y-ucrania/
2023-02-24,Anuncian cierra parcial de carretera en Río Grande por trabajos de la AAA,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/anuncian-cierra-parcial-de-carretera-en-rio-grande-por-trabajos-de-la-aaa/
2023-02-24,Gobierno activa su nuevo sistema de clasificación de puestos y escala salarial,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/gobierno-activa-su-nuevo-sistema-de-clasificacion-de-puestos-y-escala-salarial/
2023-02-24,Trabajadora social cambia vidas desde la escuela,Sandra Torres Guzmán,Puerto-Rico,http://www.primerahora.com/noticias/puerto-rico/notas/trabajadora-social-cambia-vidas-desde-la-escuela/
2023-02-24,Los mejores memes de la semana,No autor,Puerto-Rico,http://www.primerahora.com/noticias/puerto-rico/fotogalerias/los-mejores-memes-de-la-semana-182/
2023-02-24,Alcalde de Cataño le quita contrato a empresa implicada en fraude en el CDT,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/alcalde-de-catano-le-quita-contrato-a-empresa-implicada-en-fraude-en-el-cdt/
2023-02-24,"Renuncia la directora de la Administración de Asuntos Federales, Carmen Feliciano",Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/renuncia-la-directora-de-la-administracion-de-asuntos-federales-carmen-feliciano/
2023-02-24,B. Fernández & Hnos. presenta su nueva visión e imagen corporativa,Primera Hora,Consumo,http://www.primerahora.com/noticias/consumo/notas/b-fernandez-hnos-presenta-su-nueva-vision-e-imagen-corporativa/
2023-02-24,Gobierno empieza a recibir propuestas para construcción de microrred eléctrica del Centro Médico ,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/gobierno-empieza-a-recibir-propuestas-para-construccion-de-microrred-electrica-del-centro-medico/
2023-02-23,Niña de 9 años y un periodista mueren a tiros cerca de Orlando,Agencia EFE,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/nina-de-9-anos-y-un-periodista-mueren-a-tiros-cerca-de-orlando/
2023-02-23,Miguel Romero presenta reservas con la construcción del hotel Hard Rock en el Viejo San Juan,Frances Rosario,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/miguel-romero-presenta-reservas-con-la-construccion-del-hotel-hard-rock-en-el-viejo-san-juan/
2023-02-23,Papa Francisco afronta “fuerte resfriado”,The Associated Press,Mundo,http://www.primerahora.com/noticias/mundo/notas/papa-francisco-afronta-fuerte-resfriado/
2023-02-23,Comisión cameral acudirá al tribunal para obligar la comparencia de Wanda Vázquez,Nydia Bauzá,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/comision-cameral-acudira-al-tribunal-para-obligar-la-comparencia-de-wanda-vazquez/
2023-02-23,Wanda Vázquez no irá a vista pública a la que fue citada en la Cámara,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/wanda-vazquez-no-ira-a-vista-publica-a-la-que-fue-citada-en-la-camara/
2023-02-23,Necesitan donantes para el Banco de Sangre de Centro Médico,Pedro Correa Henry,Puerto-Rico,http://www.primerahora.com/noticias/puerto-rico/notas/necesitan-donantes-para-el-banco-de-sangre-de-centro-medico/
2023-02-23,California bajo inusual aviso por fuerte tormenta invernal,The Associated Press,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/california-bajo-inusual-aviso-por-fuerte-tormenta-invernal/
2023-02-23,"La familia de Carlos lo da todo por él, pero necesitan de nosotros",Raúl Camilo Torres,Puerto-Rico,http://www.primerahora.com/noticias/puerto-rico/notas/la-familia-de-carlos-lo-da-todo-por-el-pero-necesitan-de-nosotros/
2023-02-23,Colegio San Rafael impulsa iniciativa de impacto a la población sorda,Edlyn M. Vega Rodríguez,Puerto-Rico,http://www.primerahora.com/noticias/puerto-rico/notas/colegio-san-rafael-impulsa-iniciativa-de-impacto-a-la-poblacion-sorda/
2023-02-23,Joven sospechoso de tiroteos cerca de Orlando tiene amplio expediente criminal,Agencia EFE,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/joven-sospechoso-de-tiroteos-cerca-de-orlando-tiene-amplio-expediente-criminal/
2023-02-23,Cuatro mujeres empresarias boricuas reciben exenciones por establecerse en Río Piedras,Frances Rosario,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/cuatro-mujeres-empresarias-boricuas-reciben-exenciones-por-establecerse-en-rio-piedras/
2023-02-23,FOTOS:  Reabren parcialmente las Cavernas del Río Camuy,No autor,Puerto-Rico,http://www.primerahora.com/noticias/puerto-rico/fotogalerias/fotos-reabren-parcialmente-las-cavernas-del-rio-camuy/
2023-02-23,Reportera se quebranta en vivo por asesinato de periodista en Florida,Primera Hora,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/reportera-se-quebranta-en-vivo-por-asesinato-de-periodista-en-florida/
2023-02-23,Osa panda regresa a China en busca de un novio,Agencia EFE,Ciencia-Tecnologia,http://www.primerahora.com/noticias/ciencia-tecnologia/notas/osa-panda-regresa-a-china-en-busca-de-un-novio/
2023-02-23,"Muertos por terremotos en Turquía supera los 43,500 ",Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/muertos-por-terremotos-en-turquia-supera-los-43500/
2023-02-23,Dra. Angélica Varela es nombrada rectora en propiedad del recinto de Río Piedras de la UPR,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/dra-angelica-varela-es-nombrada-rectora-en-propiedad-del-recinto-de-rio-piedras-de-la-upr/
2023-02-23,Comisión Europea prohíbe instalar TikTok a sus trabajadores,Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/comision-europea-prohibe-instalar-tiktok-a-sus-trabajadores/
2023-02-23,Hallan muerta a modelo de OnlyFans tras ser acusada de fomentar la pedofilia,El Tiempo / GDA,Mundo,http://www.primerahora.com/noticias/mundo/notas/hallan-muerta-a-modelo-de-onlyfans-tras-ser-acusada-de-fomentar-la-pedofilia/
2023-02-23,Sismo de magnitud 5 vuelve a causar pánico en Turquía ,Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/sismo-de-magnitud-5-vuelve-a-causar-panico-en-turquia/
2023-02-23,Líderes de Cámara y Senado no dicen ni pío sobre propuesta licencia menstrual,Nydia Bauzá,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/lideres-de-camara-y-senado-no-dicen-ni-pio-sobre-propuesta-licencia-menstrual/
2023-02-23,Terremoto de magnitud 7.2 sacude Tayikistán,Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/terremoto-de-magnitud-72-sacude-tayikistan/
2023-02-22,Los sismos y los enigmas de las placas tectónicas,El Universal / GDA,Mundo,http://www.primerahora.com/noticias/mundo/notas/los-sismos-y-los-enigmas-de-las-placas-tectonicas/
2023-02-22,Un alumno en Francia apuñala de muerte a su maestra,Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/un-alumno-en-francia-apunala-de-muerte-a-su-maestra/
2023-02-22,Presentan los próximos planes para el Distrito de Convenciones de Puerto Rico,Primera Hora,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/presentan-los-proximos-planes-para-el-distrito-de-convenciones-de-puerto-rico/
2023-02-22,Gobierno de Turquía bloquea el acceso a una página web popular del país ,Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/gobierno-de-turquia-bloquea-el-acceso-a-una-pagina-web-popular-del-pais/
2023-02-22,"Todas las semanas cinco a seis cuerpos no reclamados, son cremados en Puerto Rico ",Nydia Bauzá,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/todas-las-semanas-cinco-a-seis-cuerpos-no-reclamados-son-cremados-en-puerto-rico/
2023-02-22,Cinco maneras en las que la guerra en Ucrania cambió el mundo,The Associated Press,Mundo,http://www.primerahora.com/noticias/mundo/notas/cinco-maneras-en-las-que-la-guerra-en-ucrania-cambio-el-mundo/
2023-02-22,Estudiante apuñala de muerte a su maestra de español en el País Vasco francés,Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/estudiante-apunala-de-muerte-a-su-maestra-de-espanol-en-el-pais-vasco-frances/
2023-02-22,Putin recibe a jefe de la diplomacia china para conocer su iniciativa de paz para Ucrania ,Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/putin-recibe-a-jefe-de-la-diplomacia-china-para-conocer-su-iniciativa-de-paz-para-ucrania/
2023-02-22,Alcalde de Camuy repasa en Fortaleza los proyectos de municipios federados ,Osman Pérez Méndez,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/alcalde-de-camuy-repasa-en-fortaleza-los-proyectos-de-municipios-federados/
2023-02-22,Se cuelga en el Senado medida que buscaba insertar un curso de sindicalismo en currículo escolar,Nydia Bauzá,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/se-cuelga-en-el-senado-medida-que-buscaba-insertar-un-curso-de-sindicalismo-en-curriculo-escolar/
2023-02-22,Madre de siete hijos dio a luz quintillizos,El Tiempo / GDA,Mundo,http://www.primerahora.com/noticias/mundo/notas/madre-de-siete-hijos-dio-a-luz-quintillizos/
2023-02-22,Inusual caso de hombre que murió tras ser atacado por un gallo,El Tiempo / GDA,Mundo,http://www.primerahora.com/noticias/mundo/notas/inusual-caso-de-hombre-que-murio-tras-ser-atacado-por-un-gallo/
2023-02-22,¿Quién es Madeleine McCann y por qué es muy mencionada en estos días?,El Comercio / GDA,Mundo,http://www.primerahora.com/noticias/mundo/notas/quien-es-madeleine-mccann-y-por-que-es-muy-mencionada-en-estos-dias/
2023-02-22,Sentencian al asesino del rapero Nipsey Hussle a 60 años de cárcel,The Associated Press,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/sentencian-al-asesino-del-rapero-nipsey-hussle-a-60-anos-de-carcel/
2023-02-22,Biden dice que Putin ha cometido un “gran error” con la suspensión de tratado nuclear,Agencia EFE,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/biden-dice-que-putin-ha-cometido-un-gran-error-con-la-suspension-de-tratado-nuclear/
2023-02-22,"Tras trasplante de células madre, tercer paciente de VIH logra curarse por completo de la enfermedad",El Universal / GDA,Ciencia-Tecnologia,http://www.primerahora.com/noticias/ciencia-tecnologia/notas/tras-trasplante-de-celulas-madre-tercer-paciente-de-vih-logra-curarse-por-completo-de-la-enfermedad/
2023-02-22,La razón por la que no debes cargar el celular en el carro,El Comercio / GDA,Ciencia-Tecnologia,http://www.primerahora.com/noticias/ciencia-tecnologia/notas/la-razon-por-la-que-no-debes-cargar-el-celular-en-el-carro/
2023-02-22,Empresario va por candidatura presidencial republicana de Estados Unidos,The Associated Press,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/empresario-va-por-candidatura-presidencial-republicana-de-estados-unidos/
2023-02-22,Lío con expresiones de la primera dama de Ponce revive las controvertibles terapias de conversión,Nydia Bauzá,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/lio-con-expresiones-de-la-primera-dama-de-ponce-revive-las-controvertibles-terapias-de-conversion/
2023-02-22,"Corea del Sur, Japón y Estados Unidos realizan ejercicio antimisiles",Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/corea-del-sur-japon-y-estados-unidos-realizan-ejercicio-antimisiles/
2023-02-22,Misteriosa bola aparece en playa de Japón,La Nación Argentina / GDA,Mundo,http://www.primerahora.com/noticias/mundo/notas/misteriosa-bola-aparece-en-playa-de-japon/
2023-02-22,Celebran reapertura “limitada” del Parque Nacional de las Cavernas del Río Camuy,Osman Pérez Méndez,Puerto-Rico,http://www.primerahora.com/noticias/puerto-rico/notas/celebran-reapertura-limitada-del-parque-nacional-de-las-cavernas-del-rio-camuy/
2023-02-22,Polémico proyecto de ley para portar armas sin permiso avanza en Florida,Agencia EFE,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/polemico-proyecto-de-ley-para-portar-armas-sin-permiso-avanza-en-florida/
2023-02-21,Piden a Apple y Google identificar las apps de China y Rusia en sus tiendas ,Primera Hora,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/piden-a-apple-y-google-identificar-las-apps-de-china-y-rusia-en-sus-tiendas/
2023-02-21,Descubren que hombre declarado muerto aun respiraba en Florida,Agencia EFE,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/descubren-que-hombre-declarado-muerto-aun-respiraba-en-florida/
2023-02-21,Heroína boricua en las cocinas de Turquía,Cesiach López Maldonado,Puerto-Rico,http://www.primerahora.com/noticias/puerto-rico/notas/heroina-boricua-en-las-cocinas-de-turquia/
2023-02-21,Identifican una nueva forma severa de la viruela del mono con alta mortalidad ,Agencia EFE,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/identifican-una-nueva-forma-severa-de-la-viruela-del-mono-con-alta-mortalidad/
2023-02-21,La inteligencia artificial se convierte en protagonista de la revista Time,El Universal / GDA,Ciencia-Tecnologia,http://www.primerahora.com/noticias/ciencia-tecnologia/notas/la-inteligencia-artificial-se-convierte-en-protagonista-de-la-revista-time/
2023-02-21,Microsoft firma acuerdo de 10 años para llevar los juegos de Xbox a Nintendo ,Agencia EFE,Ciencia-Tecnologia,http://www.primerahora.com/noticias/ciencia-tecnologia/notas/microsoft-firma-acuerdo-de-10-anos-para-llevar-los-juegos-de-xbox-a-nintendo/
2023-02-21,Robinson School inaugura un centro creativo de medios audiovisuales,Primera Hora,Puerto-Rico,http://www.primerahora.com/noticias/puerto-rico/notas/robinson-school-inaugura-un-centro-creativo-de-medios-audiovisuales/
2023-02-21,Mardi Gras arranca con júbilo e inquietud por la violencia,The Associated Press,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/mardi-gras-arranca-con-jubilo-e-inquietud-por-la-violencia/
2023-02-21,Caimán mata anciana mientras paseaba a su perro en Florida,Agencia EFE,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/caiman-mata-anciana-mientras-paseaba-a-su-perro-en-florida/
2023-02-21,Biden dice que Rusia nunca vencerá a Ucrania ,Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/biden-dice-que-rusia-nunca-vencera-a-ucrania/
2023-02-21,FOTOS: Inmininte el desastre y el temor tras nuevos terremotos en Turquía,No autor,Mundo,http://www.primerahora.com/noticias/mundo/fotogalerias/fotos-inmininte-el-desastre-y-el-temor-tras-nuevos-terremotos-en-turquia/
2023-02-21,Dalmau sienta las reglas de juego para los candidatos a la presidencia del PPD,Nydia Bauzá,Gobierno-Politica,http://www.primerahora.com/noticias/gobierno-politica/notas/dalmau-sienta-las-reglas-de-juego-para-los-candidatos-a-la-presidencia-del-ppd/
2023-02-21,"Turquía registra más de 7,000 réplicas de terremotos",Agencia EFE,Mundo,http://www.primerahora.com/noticias/mundo/notas/turquia-registra-mas-de-7000-replicas-de-terremotos/
2023-02-21,Representante Bárbara Lee busca relevar a la senadora más longeva en el Senado,Agencia EFE,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/representante-barbara-lee-busca-relevar-a-la-senadora-mas-longeva-en-el-senado/
2023-02-21,Pastores y feligreses latinos discrepan sobre asistencia a las iglesias ,Agencia EFE,Estados-Unidos,http://www.primerahora.com/noticias/estados-unidos/notas/pastores-y-feligreses-latinos-discrepan-sobre-asistencia-a-las-iglesias/
